,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Day,Month,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,year,Env_prlbm,Sent_lvl
111,227,227,1878,16,8,1926,1928,2354,2472,星期天不上发条_zzz,2024年08月16日 08:17  来自 nova 9 精彩由我摄定,昨天 太冷  果断穿长袖上班 路上好热但 进公司 一瞬间觉得长袖穿对 ✌,2024,1,1
112,228,228,1879,16,8,1927,1929,2355,2473,桃跑計劃_,2024年08月16日 00:55  来自 iPhone客户端,每天冷 跟冰窖一样 男女适宜 温度根本    频道上,2024,1,-1
113,231,231,1882,15,8,1930,1932,2358,2476,爱小Di,2024年08月15日 17:19  来自 iPhone 15,空调开 大    穿 羊毛衫  会 凉狂跑厕所 程度(♯｀∧´),2024,1,-1
114,232,232,1883,15,8,1931,1933,2359,2477,Aboxofchocolates--,2024年08月15日 16:17  来自 微博轻享版,只  温度足够低，便秘   问题,2024,1,-1
115,233,233,1884,15,8,1932,1934,2360,2478,幸运呼叫小兔,2024年08月15日 15:49  来自 iPhone客户端,对 空调 评价温度滴 跟太平间一样尼玛天天冷到发抖,2024,1,-1
116,234,234,1885,15,8,1933,1935,2361,2479,白水小易,2024年08月15日 15:44  来自 iPhone 13,空调 温度已经把 热化 巧克力给重新冻住 什么实力明白么,2024,1,1
117,236,236,1887,15,8,1935,1937,2364,2482,哦的个乖乖啊,2024年08月15日 14:55  来自 iPhone客户端,真 服 ， 温度 度 把空调设成 ， 想热死谁,2024,1,-1
118,237,237,1888,15,8,1936,1938,2365,2483,达达可夫,2024年08月15日 14:54  来自 HUAWEI Pura 70 Ultra,温度 度 已经 行 ， 没空调 喊热，东北人 这么 耐热么？,2024,1,-1
119,239,239,1890,15,8,1938,1940,2367,2485,用户8975701,2024年08月15日 14:12  来自 iPhone 12,最近  空调温度巨低 以前觉得上班 去上坟现 觉得 去提前适应太平间,2024,1,-1
120,240,240,1891,15,8,1939,1941,2369,2487,张张RzLwjyydh,2024年08月15日 08:32  来自 nova7SE 5G你在焦点在,吹空调头疼能 能算工伤  感觉每天坐地铁空调直对头吹， 空调温度感觉一秒进入秋天 真 经常偏头痛,2024,1,-1
121,242,242,1893,14,8,1941,1943,2371,2489,Allb_L,2024年08月14日 19:41  来自 iPhone客户端,因为  空调温度太低风直吹  头导致一度 暴走 边缘,2024,1,-1
122,243,243,1894,14,8,1942,1944,2374,2492,谁不爱好看的脸蛋儿呢,2024年08月14日 16:44  来自 iPhone客户端,快冷死    哥咱温度调高一点吧,2024,1,-1
123,244,244,1895,14,8,1943,1945,2375,2493,梅蔷dys粲,2024年08月14日 16:42  来自 iPhone客户端,觉得自己最近上班像个死人一定和 停尸间差 多 温度有关,2024,1,-1
124,245,245,1896,14,8,1944,1946,2376,2494,可爱安安猪的好朋友叫作猫猫大王,2024年08月14日 16:21  来自 HUAWEI P60 Art,没有空调  和受虐有什么区别，体感温度 有 ，憎恨上班 每分每秒，厌烦所有 声音 减少与人讲话，因为热，让人无时 刻  烦躁，最近 内心os ， 毁灭吧,2024,1,-1
125,248,248,1899,14,8,1948,1950,2380,2498,雨雯62957,2024年08月14日 14:42  来自 OPPO Find X6 Pro,💙 Day  空调温度调高一度，打印纸双面使用,2024,1,-1
126,250,250,1901,14,8,1950,1952,2382,2500,我是尼克斯,2024年08月14日 10:59  来自 Xiaomi 13 Ultra,上班看到  出风口太冷 嘛大哥,2024,1,-1
127,251,251,1902,14,8,1951,1953,2383,2501,绝赞可乐猫仔,2024年08月14日 10:51  来自 金钱全肯定CP粉磕糖日常,这几天嗓子有点干，交流后觉得 呆  空调开 太低 ， 们 自己 开 ，那个  ， 们  好调，捏马  把风衣穿来 还 冷，紧急喝 （假装 可乐）,2024,1,-1
128,256,256,1907,13,8,1956,1958,2388,2506,如光如风如泡影,2024年08月13日 18:58  来自 微博轻享版,超超喜欢现  温度 幸福以及被 姐姐夸 穿搭哦吼,2024,1,1
129,258,258,1909,13,8,1958,1960,2391,2509,韩抒乐,2024年08月13日 15:44  来自 微博网页版,房间，一进门打个哆嗦，冷 冻人 转身去看控制面板，设置  度 心 暗骂，哪个孙子给 调这么低 才想起来， 周末过来一趟，自己调  配个图，  熊猫爬树,2024,1,-1
130,259,259,1910,13,8,1959,1961,2393,2511,哎呦怎么这么瘦,2024年08月13日 12:26  来自 微博网页版,来工位 流程开加湿器和小风扇→检查空调温度 否合适→洗杯子接水浇花→回来给加湿器蓄水→泡茶冲咖啡→洗杯子接水→跟领导or同事寒暄几句→打开,2024,1,1
131,261,261,1912,13,8,1961,1963,2395,2513,追追酱酱呆桃伊,2024年08月13日 11:37  来自 微博网页版,空调坏 ，温度直线上升中,2024,1,-1
132,263,263,1914,13,8,1963,1965,2397,2515,这里不是Song_Cp哦,2024年08月13日 10:40  来自 iPhone客户端,中旬 天气，   坐 冻腿？,2024,1,-1
133,265,265,1916,13,8,1965,1967,2399,2517,k森森_,2024年08月13日 09:06  来自 HUAWEI Mate 30,b空调什么时候才能开 适宜人类生存 温度,2024,1,-1
134,267,267,1918,13,8,1967,1969,2401,2519,黄蓓依happy,2024年08月13日 08:12  来自 nova8Pro我由我掌镜,真  理解， 这样 温度 隔壁开 窗户通 风整   开空调 人，他这 降本增效节能吗？他这 泄露 们 好 容易打冷 温度根本 节能 拜托，得 什么必须热蒸 病，赶紧有药吃药可以吗？,2024,1,-1
135,268,268,1919,12,8,1968,1970,2404,2522,kuku企鹅,2024年08月12日 17:22  来自 iPhone客户端,早上有点赶时间（借口）又犯懒（主 原因）， 想进地下室， 把车停  楼下  刚刚下班前已经做好车 温度高 准备，可 知道居然这么高  打开车门   天  差点没闷死  🥵🥵把空调开到二十度，足足吹 十分钟才敢二次上车，直到把车开回家 座椅 还烫屁股 看来这懒犯 得,2024,1,-1
136,270,270,1921,12,8,1970,1972,2406,2524,野炙,2024年08月12日 12:57  来自 Android,上个破班，有中暑 感觉， 真 焯 ，心跳 +，头晕，恶心，吃 下，还乏力  跟外面温度差 多，这合理吗？狗屎,2024,1,-1
137,271,271,1922,12,8,1972,1974,2408,2526,应当及早就医,2024年08月12日 09:46  来自 iPhone客户端,带美乐蒂上班，  空调 知出什么问题温度一直压 下来，感觉她一会儿  把头套摘 抹耳朵上 汗,2024,1,-1
138,272,272,1923,12,8,1973,1975,2409,2527,我不是月亮头,2024年08月12日 09:31  来自 iPhone,一进实验室，体感温度比 低起码 度，泪目,2024,1,-1
139,274,274,1925,11,8,1975,1977,2413,2531,mango不语,2024年08月11日 17:26  来自 微博网页版,新闻报道虹桥站大厅温度高被吐槽， 站方负责人表示“下一步，还将研究屋顶玻璃贴膜.”已经高温    ，而且高温天  有 过 多点少点 差别，还“下一步研究”呢，难道 应该未雨绸缪早点把各种降温方案 考虑到吗？大概 还没热到坐   今 太热，高温天反正 家窗帘基本  拉上 ，,2024,1,-1
140,279,279,1930,11,8,1980,1982,2420,2538,_蟹味小酱包k,2024年08月11日 08:41  来自 iPhone客户端,请问周 值班 意义何      人 空调还  来 时候才开 室内温度 度 ，还 管饭,2024,1,-1
141,284,284,1935,10,8,1985,1987,2426,2544,芙蓉并蒂198910,2024年08月10日 15:40  来自 荣耀X50i+,这温度 们 竟然开冷空调，  真 没办法理解  贵阳,2024,1,-1
142,286,286,1937,9,8,1987,1989,2429,2549,可以请你吃雪糕吗,2024年08月09日 21:54  来自 iPhone 8 Plus,雨 上午狂风大作，工作搭子把玻璃窗打开 ，一直哐当哐当作响，害怕玻璃吹烂  把窗户关上   空调如何开 个大问题 工作搭子每次 开很低，真 冻死 ，她   时候 才会把温度和风速调整一下 结果她每次来 之后 先检查空调，如果发现变化  飞速调回去，然后遵循自己冷 调高自己热,2024,1,-1
143,287,287,1938,9,8,1988,1990,2430,2550,番茄你个哇萨比,2024年08月09日 21:38  来自 iPhone 14 Pro,拳头硬   每天  冻到穿毛衣 外籍同事还能热出一  狐臭味🫠可以中方  外方 吗 真  臭吐,2024,1,-1
144,288,288,1939,9,8,1989,1991,2432,2552,每天都渴望weightloss的鱼,2024年08月09日 17:10  来自 iPhone 12 Pro Max,崩溃 😫 太冷 感觉像 发烧 买  十个暖宝宝 贴 身上 各个位置,2024,1,-1
145,289,289,1940,9,8,1990,1992,2434,2554,四点蘑菇炒桃桃,2024年08月09日 15:57  来自 地球,为什么单位 度 空调这么冷🥶和冷库一样🧊 长袖衬衫工作服加外套还冷  行  虚吗？ 感觉下周 带个毯子,2024,1,-1
146,290,290,1941,9,8,1991,1993,2435,2555,一诺聊车,2024年08月09日 15:53  来自 Android,空调又热炸  武汉·一诺汽车 L一诺聊车  视频,2024,1,-1
147,291,291,1942,9,8,1992,1994,2436,2556,惡女逛大街,2024年08月09日 15:14  来自 iPhone 14,最近天氣很熱，大家 開空調  辦公室最容易出現一堆各種疑難雜症 同事 老娘幾乎  女人堆工作，其實這 有很多說法，開空調門窗  關上空氣 流通，還有血液循環速度一定會下降 ，反而 很多老太太捨 得吹空調，傍晚  公園拿扇子乘涼，他們身體 很健康,2024,1,-1
148,292,292,1943,9,8,1993,1995,2437,2557,什么人在作妖,2024年08月09日 14:27  来自 微博网页版,有 傻×自己出去 ， 把空调温度调高,2024,1,-1
149,293,293,1944,9,8,1994,1996,2438,2558,好六monkey琪-,2024年08月09日 14:26  来自 OPPO Reno9 5G,哪个大傻蛋把空调开   怎么 端 电脑去外面干活 边忙活边出汗纳闷自己怎么这么虚,2024,1,-1
150,294,294,1945,9,8,1995,1997,2439,2559,尖牙尺,2024年08月09日 14:11  来自 iPhone客户端,工位好冷捏，下楼晒个太阳回一下温🧊,2024,1,-1
151,295,295,1946,9,8,1996,1998,2440,2560,肥仔公主_,2024年08月09日 11:47  来自 iPhone 14,空调 吹 到一点 且温度 开  . 度 工资 倒数第二少 干 活 第一多 福  受得倒数第一少 气 受得第一多 这b班  真  崩溃,2024,1,-1
152,296,296,1947,9,8,1997,1999,2441,2561,三十五岁要发达,2024年08月09日 10:48  来自 HUAWEI Mate 60,和隔壁打针大哥唠嗑 埋怨道  温度太低， 凉冻感冒大哥一脸淡定  烧玻璃 ，工作环境温度高达 摄氏度 哈这个世界，真 有趣 很,2024,1,-1
153,297,297,1948,9,8,1998,2000,2443,2563,crazy1suri,2024年08月09日 10:00  来自 iPhone客户端,儿 男 对温度 多 敏感  空调冻  膝盖疼 旁边 哥们 空调开没开,2024,1,-1
154,299,299,1950,9,8,2000,2002,2446,2566,保卫萝卜世界锦标赛冠军选手,2024年08月09日 09:12  来自 微博轻享版,考研区 空调现  接上行政  空调外机 吗声音么轰隆隆 ，温度么 跟室外三十多度一样 ，室外还特么有点流动风呢,2024,1,-1
155,300,300,1951,9,8,2001,2003,2447,2567,仚屳佡,2024年08月09日 08:34  来自 iPhone客户端,每一次前一天熬 夜 会成为第二天睁 开 眼和想死 心 温度飙到  决定   躺一天,2024,1,-1
156,304,304,1955,8,8,2005,2007,2451,2571,Mizolastine-1,2024年08月08日 21:22  来自 荣耀20,空调 温度对于  上半身刚刚好，但 对于  下半身   很好  恨 得穿棉裤坐,2024,1,1
157,305,305,1956,8,8,2006,2008,2453,2573,澜小胖胖呀,2024年08月08日 18:23  来自 HarmonyOS设备,今 温度体验 两个空调开到 °C出公司看气温显示 °C安卓手机显示体感温度 °C苹果手机显示体感温度显示 °C,2024,1,-1
158,306,306,1957,8,8,2007,2009,2454,2574,ZhanGDin9wen,2024年08月08日 18:10  来自 得不到的心上人,感觉公司跟外面  温度，之前 空调还开一中一小，现 只开一小 觉得冷,2024,1,-1
159,307,307,1958,8,8,2008,2010,2455,2575,不吃番茄沙拉酱,2024年08月08日 16:53  来自 iPhone客户端,咋这么冷 之前热  行 一看谁爸空调温度全设定成十度,2024,1,-1
160,309,309,1960,8,8,2010,2012,2457,2577,嬉皮笑脸呲儿,2024年08月08日 15:47  来自 iPhone客户端,🔥桑拿天 桑拿房，全靠小风扇呼呼吹🔥🔥脑壳开始晕🔥🔥手机发烫🔥🔥电脑 烫🔥🔥🥵🔥🔥site可 可以改善一下 环境🔥 武汉·协和医院肿瘤中心住院部,2024,1,-1
161,313,313,1964,8,8,2014,2016,2461,2581,山芋粉圆圆子,2024年08月08日 14:44  来自 iPhone客户端,-“ 空调开得温度像冰箱[风扇]”,2024,1,-1
162,314,314,1965,8,8,2015,2017,2462,2582,汤圆衣铺,2024年08月08日 14:02  来自 荣耀X50 GT,空调太冷 所以需 穿两层袜子 汤圆衣铺 短款收腰显身材 常长袖衬衫,2024,1,-1
163,315,315,1966,8,8,2016,2018,2463,2583,享乐狍生,2024年08月08日 13:29  来自 微博极速版,度且越吹越冷没法调温度 空调让火气旺 同事披上 厚毛毯， 三伏天喝起 热水空调维修师傅一天来 三次  什么超甲级写字楼，实际上 面全 金玉其外败絮其中 设计所以写字楼 评估标准 什么？楼高？气派程度？用 卫浴用品 档次？楼下商圈 丰富度？门禁 自动化程度？有人关注过,2024,1,-1
164,316,316,1967,8,8,2017,2019,2464,2584,给我看看o_o,2024年08月08日 13:24  来自 iPhone客户端,温度低到  觉得自己 一具尸体,2024,1,-1
165,318,318,1969,8,8,2019,2021,2466,2586,嘟嘟的光子,2024年08月08日 10:46  来自 Xiaomi 13,空调真 很妙制冷程度随室外温度波动天气越热空调越废物,2024,1,-1
166,321,321,1972,8,8,2023,2025,2470,2590,耳朵朵朵公民,2024年08月08日 08:03  来自 HUAWEI Pura 70,早上到 后 室内温度,2024,1,-1
167,322,322,1973,7,8,2024,2026,2471,2591,neyyyu,2024年08月07日 22:48  来自 🌊iPhone客户端,空调 温度除处于一种喝热饮有点奇怪 但 喝冷饮又会起鸡皮疙瘩 程度 很妙,2024,1,-1
168,326,326,1977,7,8,2028,2030,2476,2596,沉默的南山,2024年08月07日 17:14  来自 iPhone客户端,“为什么商场 饭店 写字楼等等人群密集 地方，女厕所排长队 概率总 大于男性？一模一样 厕所面积，设计者却没考虑到女性如厕时间 男性  . 倍，且女性上厕所次数往往多于男性，怀孕妇女和经期女性更 如此 为什么职场女性总会  穿长袖，披披肩？因为 温度标准 根据 世纪  代,2024,1,1
169,327,327,1978,7,8,2029,2031,2477,2597,巴巴多斯的鱼,2024年08月07日 17:05  来自 iPhone 13 Pro,温度 两极分化，  因为风水师指定 位置只能靠窗，每次下午必定西晒，空调温度得开低，而坐 空调底下 同事 会容易被冷到 所以 变成她们 裹 毯子，而 还 再把迷 风扇开起来才能散热  福州,2024,1,-1
170,330,330,1981,7,8,2032,2034,2480,2600,你过来我把你角给爪掰,2024年08月07日 15:37  来自 iPhone客户端,犹如太平间一般 温度让咱一边手抖一边打下这段文字，意思 很满意，希望保持,2024,1,-1
171,332,332,1983,7,8,2034,2036,2482,2602,悠哉悠哉咸鱼大王,2024年08月07日 14:28  来自 微博轻享版,中午太好睡 ，昏暗，安静，温度适中，暂且让 晕一下,2024,1,1
172,333,333,1984,7,8,2035,2037,2483,2603,我有小猫也有小狗,2024年08月07日 14:28  来自 iPhone客户端,每天开一样温度   突然觉得有点冷然后看 下 期 五天内 来姨妈,2024,1,-1
173,334,334,1985,7,8,2036,2038,2484,2604,ilovetolove,2024年08月07日 14:19  来自 iPhone客户端,度 立秋  好只有 才符合立秋 温度,2024,1,1
174,338,338,1989,7,8,2040,2042,2490,2610,我跟你說了我不是左撇子,2024年08月07日 10:06  来自 iPhone 15 Pro Max,好热 太阳对    落地窗晒，温度降 降 下来，崩溃  一瞬间,2024,1,-1
175,341,341,1992,7,8,2043,2045,2493,2613,秋后的海鲜店老板,2024年08月07日 07:59,今  有多热，往 最爱穿短裤短裙 美少女们纷纷换上 长裙长裤，有同事称因为家中厨房太热已三周没开过火，平时有几个迟到早退 老油子变成 早来晚走，  空调每天温度设置 度还有一群人喊热，距离出风口远 工友纷纷自带小电扇，  冷冻室各种自制或成品冰块冰球（从柠檬葡萄到草莓咖啡,2024,1,-1
176,348,348,1999,6,8,2051,2053,2502,2622,Lotte_北城王,2024年08月06日 16:25  来自 Android,温度总算能到 以下 加上崂山白， 子好起来  抚顺,2024,1,-1
177,350,350,2001,6,8,2053,2055,2504,2624,Layla真不Lay,2024年08月06日 14:54  来自 Lay Bob的iPhone 15 Pro Max,能冷到什么程度 短袖➕长裤➕外套➕毯子冻 大热天跑到楼下来取暖昨天温度还好好 ， 难道 CEO和夫人 来，想展示一下  冷气吗,2024,1,-1
178,351,351,2002,6,8,2054,2056,2505,2625,迁徙lin,2024年08月06日 14:38,从来 知道有一天 用 空调能出现这个数字，以前 算 新空调十平米，  没有高过 度  因为房间只有  人所以温度低吗，  体温 够把房间温度拉到最舒适？还  好 ，一帮壮小伙儿，空调开再低他们 屋  热烘烘臭烘烘,2024,1,-1
179,352,352,2003,6,8,2055,2057,2507,2627,火锅烤肉椰子水,2024年08月06日 13:34  来自 iPhone客户端,们 空调温度好低冷   得 穿毛衣下次早上 才  当第一 然还得叫 去拖地skr～,2024,1,-1
180,355,355,2006,6,8,2058,2060,2510,2630,你的心是我无法抵达的彼岸,2024年08月06日 12:38  来自 iPhone客户端,唯一可以出汗 办法  这种温度，爬两层楼梯再闷  ，喝 热咖啡，爽翻,2024,1,1
181,356,356,2007,6,8,2059,2061,2512,2632,_狂野中熊_,2024年08月06日 12:12  来自 iPhone 14 Pro Max,老东西怕冷～～空调 度～～,2024,1,-1
182,357,357,2008,6,8,2060,2062,2513,2633,挣钱买欢瑞,2024年08月06日 11:48  来自 iPhone客户端,虽然 北京 最高温度 ℃，但感觉仍旧能把人晒化 ，一出  门 跟洗澡似 ，服,2024,1,-1
183,358,358,2009,6,8,2061,2063,2514,2634,Whykidkill_,2024年08月06日 11:10,长袖衬衫已经支撑  工位 冷气，已经想带卫衣外套来公司  目前 状态 靠喝热水取暖，但仍然缓解  手脚被冷得冰凉，谁能想到外面  度,2024,1,-1
184,359,359,2010,6,8,2062,2064,2515,2635,极光千万里外,2024年08月06日 11:04  来自 🍀Android,太温暖 ，温暖  流两天鼻血  ，每天 停有人来  们这太热 ，太温暖 大家进来各个 汗流浃背 ，本来大家上班  太高兴，结果大家进来 热 流汗，让本 难熬 上班时间更难熬,2024,1,-1
