,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,Env_prlbm,Sent_lvl
119,442,442,623,呲呲哇啦啦,2018年03月26日 14:44  来自 iPhone客户端,此时此刻 室内温度 度，空调打开 话吹 还 热风，北方妹子表示又热又干快 蒸发,1,-1
120,444,444,626,lame美德布耀布耀德,2018年03月26日 14:05  来自 iPhone客户端,太热    想开空调，珊珊 有点过分，  把风扇找出来 ，可  们知道吗？空调 风 温热,1,-1
121,447,447,629,Xingxing123-,2018年03月25日 11:22  来自 iPhone客户端,周末值班   .早上到 走廊， 闻到 一股烧焦 味道，一开门，原来  们 散出来，有点害怕，怕 电器烧坏  打电话给后勤部主任，刚放下电话， 发现  碎纸机 问题～最后拿走 碎纸机，打开门和空调散气味， 到隔壁 待  ~ .刚坐下 久，急诊科来电话  送死亡证书，每次,1,-1
122,461,461,649,SyuJuk,2018年03月21日 18:51  来自 OPPO R9 Plus,真  知道 们学校 想些什么 开学时候一句教室装修， 把 们从原来 教室搬到校园另一头  又小又挤 护理学院(   懂    护理专业为什么 把 们班搬走) 问老师问导员，全  踢皮球，装作毫 知情 样子，整整  ， 们原来上课 教室 那么 那空 ，没有什么所谓 装修， 没,1,-1
123,468,468,658,z莎莎soso,2018年03月19日 19:06  来自 前后2000万 OPPO R11,健完身回家坚持（夏天 远 ）虽然 很冷冬天 感觉 还 穿薄 一点 开 空调 感觉还 冷 一天健身大汗淋漓出 一身汗， 能 很舒服吗 （分 现 听 歌 ~,1,-1
124,499,499,694,方流芳,2018年04月14日 16:14  来自 微博 weibo.com,逸夫楼主体缺陷比墙砖脱落严重多 ，即使像 这样 建筑外行， 可以观察到以下问题  . 暖气漏水常常淹没整个 ，虽然去 更换 全部暖气片，但 ，从渗漏 铁锈色液体可以看出 中央空调管道防锈工程严重 合格，更换暖气片解决  这一结构性问题，而中央空调管道污染对封闭循环 空气会造成,1,-1
125,501,501,696,我可以记录生活吗,2018年04月14日 14:24  来自 荣耀9 美得有声有色,周六睡到自然醒之后总喜欢来 特别喜欢周六   们  人 没有隔壁 全 人隔 一块儿隔音玻璃 可以  大声读英语 语大声唱歌开空调转呼啦圈压腿看剧看书哈～～先开个小型个人演唱会然后 开始,1,1
126,506,506,703,略略略略傻,2018年04月14日 12:47  来自 iPad mini4,每天被  空调冻成狗 然后累成屎 读书有钱 时候真好 闲得 得,1,-1
127,515,515,721,KIM饅彬是诗人,2018年04月13日 21:20  来自 魅蓝 metal,热～闷～广东天气，铁服 为什么还 开中央空调上夜班  绝望中,1,-1
128,518,518,724,拿擦菲的抽风派,2018年04月13日 16:26  来自 💫iPhone客户端,破 简直TM 冻哭   这个抠搜 老头  能安个空调,1,-1
129,519,519,725,ImIIIIInes,2018年04月13日 15:57  来自 iPhone客户端,一降温小太阳    命  空调开 跟没开一样 过 还 会每天开  图个心 安慰,1,-1
130,521,521,727,牧野豆丁,2018年04月13日 15:43  来自 iPhone客户端,开 空调穿 短袖坐   动 还 满头大汗，最近老这样，  知道 怎么回事😱 佛山·容桂街区,1,-1
131,523,523,730,ZLrrr_,2018年04月13日 14:42  来自 iPhone 8,例外，清冷  温度真 受  ，空调 没有 作用 中午回家，找 最好找 连袜打底裤， 卧室慢慢穿，本来穿一条连袜打底裤再穿一条连袜打底裤.两条 会冷啦.穿一半灵机一动， 面再穿一双袜子，这样脚 有三层啦.  脚一定 会冷啦.哈哈 穿好出来高兴 和 妈  穿 三个袜子🧦,1,-1
132,524,524,734,雪咖菲,2018年04月13日 13:14  来自 小米手机5,像开 空调 实验室，真冷!想出去 受阳光🙃 伊宁市,1,-1
133,525,525,735,焕新的小花,2018年04月13日 13:04  来自 iPhone客户端,热得像蒸笼~忍 住去调空调，看到开关上贴 字条   把空调温度调得太低，谢谢合作 同事们 看  调空调， 很纳闷  们 热吗？回头看到 妹子，一副热得冒汗 状态，她 热~   服气 ，开始 真以为  胖子怕热，  没 啥，结果一问，  热～回到座位，一同事 ， 喜欢 这,1,-1
134,527,527,737,BrotherBeardRicardoLee,2018年04月13日 12:27  来自 iPhone客户端,妈蛋，什么办事效率 ，还没装空调，热成狗 还怎么  呆， 干什么吃,1,-1
135,530,530,741,与三井寿去迪士尼,2018年04月13日 11:05  来自 iPhone客户端,整个   头顶上 空调最冷 深圳·南油,1,1
136,533,533,747,每天都好困乌乌,2018年04月13日 09:32  来自 微博 weibo.com,自从 带 一件深蓝色格子外套去 当空调衫，  主管每天致力于找公司同色格子衫 人跟   跟谁  情侣装,1,-1
137,535,535,750,士多啤妮走糖_zhhhh,2018年04月13日 08:46  来自 iPhone客户端,像 这种按照 空调温度穿衣服 人 分分钟热死 大街上,1,-1
138,537,537,752,begtjamw,2018年04月13日 08:29  来自 iPhone客户端,每天出门 磨磨唧唧，看 时间 够 飞奔去坐公交然后下车飞奔去学校 跑出一身汗回到 科长 没人敢开空调  哎,1,-1
139,538,538,753,芝兰玉树xyz,2018年04月13日 08:26  来自 红米Note 5A 柔光自拍,找到 早点来  理由，空调,1,1
140,539,539,755,汪大侃,2018年04月13日 03:48,被空调折磨坚强生存 虚弱中国人如果到 夏天 穿 棉袄来上班 那 真 会生气,1,-1
141,543,543,759,猫叔和有鱼,2018年04月12日 19:55  来自 男神必备的小米手机 拍人更美,冬天如夏天温暖春天如秋天凄凉—— 见阳光,1,1
142,556,556,774,活的精彩结尾_切勿流眼泪,2018年04月12日 11:53  来自 微博轻享版,搬  ，搬到楼下，市场口 同事 楼下下班之后很热哦没空调哦， 多买几把风扇 别傻 ， 们 经常加班， 像 们,1,-1
143,557,557,775,家务拿我倍儿没辙,2018年04月12日 11:31  来自 iPhone客户端,真搞笑 高层 ， 开窗 开空调 开通风，空气差 像蔬菜大棚 武汉  室外温度 ，室内温度能有  室外温度 ，室内温度还   行吧 本来入伏后才会长 水泡，三 底 冒头  昨天发现今  水泡根本  以往那种一两粒 毛毛雨规模 啧，   啥三无小厂，好歹五百强，有必 这样吗？,1,-1
144,562,562,780,鸟儿一归回,2019年02月15日 20:11  来自 vivo X20全面屏手机,工作第一天有点 适应 最重   太冷  坐 冻脚  空调 起作用 最重   想  却 敢打扰,1,-1
145,567,567,789,噗气Q2020要努力,2019年02月15日 16:39  来自 iPhone客户端,四个灯坏 俩，空调开到 度还 冷得直哆嗦，第一天去上班，三点多 坐 住 ，回来家 空调电热毯闷头睡一觉，起来继续磨  基金本本,1,-1
146,568,568,790,D大橙子的小柚子C,2019年02月15日 16:34  来自 iPhone客户端,热空调，城市 大巴，还有江南 阴雨天气 ，很久没听 丽江小倩 一瞬间能让 逃避生活一首歌 时间，听 很多遍 李健 风吹麦浪，只能让 逃避几十秒,1,-1
147,569,569,791,阿田和小木,2019年02月15日 16:04  来自 iPhone客户端,前几天 家冷，现  开 制冷空调还 冷,1,-1
148,570,570,793,安然自若滴Denny,2019年02月15日 15:46  来自 喵的小坤酱iPhone 6s Plus,过个 好好 ，上个班感冒  鼻子 快擦掉    活生生被  冷空气冻感冒 ，  问 为什么，因为空调坏 ，修空调 人来 几天从未出现过，自己买 个鸟笼子放桌子空 烤脚，好吧，周末争取 家把感冒赶走,1,-1
149,571,571,794,柯基_哥斯拉,2019年02月15日 15:40  来自 iPhone客户端,们  空调，吹   风， 灰,1,-1
150,574,574,797,Cutie要幸福呀,2019年02月15日 15:12  来自 iPhone客户端,题目 干起皮疯狂 起皮鼻子旁边起皮嘴角 起皮哪   起皮 空调吹干  ——作者  干   utie,1,-1
151,575,575,798,小七到处讨米吃,2019年02月15日 14:59,全身上下贴 六个暖宝宝 包括脚底 两个 雪地靴还  姐    空调没啥效果 冷哭,1,-1
152,580,580,803,少Mua,2019年02月15日 13:54  来自 iPhone客户端,这么冷 天， 空调坏,1,-1
153,582,582,805,-蜗牛小姐姐-,2019年02月15日 13:37  来自 iPhone客户端,空调热  把人烘飞，跑到没有空调 地方歇歇，吸两口凉气，爽  像喝 两口冰柠檬汽水 🍋🥤,1,1
154,584,584,808,换个名字能记住吗,2019年02月15日 13:06  来自 iPhone客户端,好冷       空调开 跟没开一样 还忘 带被子 能睡午觉,1,-1
155,586,586,811,飞扬Fion,2019年02月15日 11:45  来自 iPhone客户端,发现  空调 室外气温越低 时候它越吹冷风 从来 做雪中送炭 事 冻到手指僵硬 维修师傅  空调需 自 调节 行,1,-1
156,587,587,812,led菁菁菁菁菁菁菁菁,2019年02月15日 11:16  来自 iPhone客户端,新 愿望  们 空调能换台新 生生被冻得精神 一上午,1,-1
157,590,590,815,恋恋随风-,2019年02月15日 10:39  来自 iPhone客户端,一直下雨衣服 干  ， 穿 一件超薄 秋衣大概带制冷功能，坐  开 空调和小太阳还 冻得瑟瑟发抖~😱,1,-1
158,591,591,816,一个卖珍珠膏的老仙女,2019年02月15日 10:27  来自 荣耀8X,家 温度   到 度左右徘徊 工作人员态度恶劣 让 自己开空调 投诉 没地投诉 胶州·阜安街区,1,-1
159,592,592,817,你2姐-,2019年02月15日 10:25  来自 iPhone客户端,发誓 今 冬天一件大衣  买 全部买羽绒服 这几天每天  冻死 边缘挣扎，  空调又休克 ，现 室温 ℃,1,-1
160,593,593,819,米果儿麻麻,2019年02月15日 10:07  来自 360安全浏览器,坐  没有灵魂 人~  大脑 允许 思考最近 空调简直太 给力 ，敲键盘 手指一节节  冰凉 想上班，感觉现   一条咸鱼 还 如回家逗逗  米果子,1,-1
161,594,594,820,老朱万岁,2019年02月15日 10:05  来自 Android,到底有多冷，上衣羽绒服，肚子上放 放 一暖宝，穿 一双雪地靴垫 一副发热鞋垫，冻 手 好使还冻脸 暖气 热空调 好使，家 比   暖和  多少，太尼玛冷,1,-1
162,595,595,821,羽兮_sunshine,2019年02月15日 10:00  来自 HUAWEI nova 2 Plus,妈耶， 必须吐槽一下  空调，大过 回来  好使，吹冷风，外面下大雪，一屋子人感冒一半， 特喵还扁桃体发炎加发烧    仗 没人修吗， 想坏 坏，呵tui,1,-1
163,597,597,824,chinweyo,2019年02月15日 09:10  来自 iPhone,们 开空调 魔幻广州,1,1
164,599,599,826,克里特岛上的向日葵,2019年02月15日 08:40  来自 iPhone客户端,昨天 过节去 吗🤔早上 好冷清 ， 第 到 开空调,1,-1
165,600,600,827,sweetgw,2019年02月15日 07:49  来自 荣耀8青春版 颜值担当,又  湿冷 雨天 昨天下午  中央空调又坏  早上打开手机 时候好希望能收到一天信息，告诉 空调坏 太冷  用来上班  然而，并没有 上班,1,-1
166,601,601,828,咄咄的朵朵的多多的跺跺,2019年02月15日 07:14  来自 iPhone,夏天 空调温度  只能像坐 子一样戴 帽子避免凉飕飕 风吹向 偏头痛常发作 后脑勺,1,-1
167,604,604,833,Miss_you2013,2019年02月14日 22:10  来自 iPhone客户端,空调 起作用冻成狗🐶回来宾馆空调抽风还冻成狗🐶  注定 只狗🐶,1,-1
168,611,611,842,inChloe_Mlle,2019年02月14日 16:23  来自 HUAWEI P20,小小  中，   知 哪位男士多 未洗头，空调一开，整个 中弥漫 一股至少 星期没洗头 油头味 从上午开始 深深怀疑，以为 自己 头 冬天居然能有夏天连续骑动感单车一小时  曾有过 味道  已经闻 一天,1,-1
169,612,612,843,就和我聊天吧,2019年02月14日 16:15  来自 iPhone客户端,坐 空调和暖风机同时开    ，有一种对能够少穿一点儿衣服 天气既盼望又惧怕 心情,1,-1
170,613,613,844,浮云失格,2019年02月14日 16:00  来自 iPhone客户端,空调太暖和 ，烘得人昏昏欲睡,1,1
171,614,614,845,大橙子bigorange,2019年02月14日 15:47  来自 微博 weibo.com,空调  设到 度 ，还 冷 一笔 科研真 太苦,1,-1
172,616,616,847,大白兔奶茶茶茶茶茶,2019年02月14日 15:31  来自 iPhone客户端,空调开到 度还 又闷又热 深圳·南山区科技园,1,-1
173,617,617,848,马马马七九,2019年02月14日 15:02  来自 iPhone客户端,空调风吹  眼睛疼还流泪    到处酸 柠檬精🍋依旧无心上班 全身疲劳下班之后想去吃它👇🏻,1,-1
174,618,618,849,鱼骨下的阳光,2019年02月14日 15:00  来自 iPhone客户端,为什么可以这么热， 还 开空调,1,-1
175,619,619,850,张知樱,2019年02月14日 14:37  来自 微博 weibo.com,将空调关 ，随 一声长啸， 寂静下来，随即听到窗外 川流 息 车流声，每天  这两个噪音 夹击中忍气吞声，午后 对这两种噪音烦躁 顶峰， 么关空调 么关闭窗，  还时时有发动机轰鸣声传来,1,-1
176,620,620,851,5399dandan,2019年02月14日 14:26  来自 iPhone客户端,一股霉味儿，到底 哪个空调口散发 味道 外面热到穿短袖， 撸起袖子吹风扇  . .,1,-1
177,621,621,852,羽在飘,2019年02月14日 14:15  来自 HUAWEI P20,第一天上班， 好冷，空调喝醉 ，还没醒呢,1,-1
178,622,622,853,事事如意的柿饼,2019年02月14日 13:47  来自 iPhone客户端,空调开始吹冷风  知道   出门,1,1
179,623,623,854,蔓越莓贝果你吃嘛,2019年02月14日 13:40  来自 红米Redmi,空调开太高  杭州·靖江,1,-1
180,624,624,855,小雨木木久,2019年02月14日 13:29  来自 华为P9手机摄影再突破,这个白色 情人节好悲催，外面白茫茫 大雪本 很浪漫 事，有没有玫瑰 礼物啥  无所谓，这么多   习惯 ，一颗平常心，过平常  子 好 可  空调却坏 ，还被通知 修 好  [流泪]穿 棉袄，抱 暖水袋， 屋 圆圈跑步，倒 给自己 锻炼 机会 这个情人节有意义，过 个“冻,1,-1
181,626,626,858,小黑屋里走不出来,2019年02月14日 12:02  来自 OPPO R9s,好冷 ，只穿 一条秋裤，船袜，球鞋  空调md一点  给力,1,-1
182,627,627,859,Xxaimee_,2019年02月14日 11:51  来自 iPhone客户端,过 个 而已   空调 为什么变 ？ 为什么没有原来那么温暖 ？,1,-1
183,628,628,860,一只猫的海鲜市场,2019年02月14日 11:26  来自 荣耀8X,为啥 这么冷，冷到 带手套上班， 前 时候明明开空调还热  太冷,1,-1
184,629,629,863,6级过了才改名,2019年02月14日 11:06  来自 黑鲨游戏手机,空调彻底凉凉 ，咸鱼干 变成冻咸鱼干 .,1,-1
185,630,630,864,小鱼星星猪,2019年02月14日 11:04  来自 360安全浏览器,哇前两天 空调吹得  冷风  终于暖和 起来,1,1
186,632,632,866,两个萝卜挤一个坑,2019年02月14日 11:02  来自 够快才畅快vivo X6S,空调一点  暖和， 快冻死,1,-1
187,634,634,868,feelingMM,2019年02月14日 10:48  来自 iPhone客户端,空调一上午 这温度一直上 去，接杯热水暖手，手还 凉,1,-1
188,636,636,870,桃寒亭,2019年02月14日 10:45  来自 荣耀8青春版 颜值担当,昨 到达郑州西站，大雪，屋子空调制热能力差，晚上早睡，睡  ，嗓子干 发疼，一晚上没睡好觉 今 至 空调一样制热 足，头疼，难受，这应该  外面这么多 ，最难受 一次开 上班体验  想回老家 ， 外面可真没意思  荥阳·乔楼镇,1,-1
189,637,637,871,风带走了故事也带走了ni,2019年02月14日 10:44  来自 Android,空调线冒烟 ，  只能靠小太阳取暖 ，情人节快乐  漯河·杜曲镇,1,-1
190,638,638,872,一顆菜葉子,2019年02月14日 10:38  来自 微博 weibo.com,空调开 等于没开，好想回家躺被窝,1,-1
191,639,639,873,nb2002ljh,2019年02月14日 10:09  来自 HUAWEI P20,空调吹  脸颊比擦 腮红还 红，俗称，高 原 红  宁波·正大花园,1,-1
